ID,NUMBER_OF_VICTIMS,DATE,TIME,HOUR,DATE_TIME,SUNSET,TEMPERATURE,PRECIPITATION,CLOUD_COVER,PLACE_OF_EVENT,TYPE_OF_STREET,STREET,HEIGHT,CROSSING,NORMALIZED_ADDRESS,COMMUNE,POS_X,POS_Y,PARTICIPANTS,VICTIM,ACCUSED,Incident_ID,Date,Year,Month,Day,Role,Victim,Gender,Age,Date_of_Death
2021-0012,1,2021-01-29,20:07:22,20,2021-01-29 20:07:22,20:02:27,23.6,rain,72.0,AU DELLEPIANE Y GUAMINI,AUTOPISTA,"DELLEPIANE, LUIS, TTE. GRAL.",,GUAMINI,"DELLEPIANE, LUIS, TTE. GRAL. y GUAMINI",8,-58.48191128,-34.68385968,Pedestrian-Car,Pedestrian,Car,2021-0012,2021-01-29,2021,1,29,Pedestrian,Pedestrian,Male,42,2021-01-29
2021-0013,1,2021-01-31,06:10:00,6,2021-01-31 06:10:00,20:00:56,18.5,rain,93.5,"FALCON, RAMON L., CNEL. Y OLIVERA AV.",AVENIDA,"FALCON, RAMON L.,CNEL.",,OLIVERA AV.,"FALCON, RAMON L.,CNEL. y OLIVERA AV.",10,-58.48727942,-34.63652467,Motorcycle-OBJETO FIJO,Motorcycle,Fixed Object,2021-0013,2021-01-31,2021,1,31,Driver,Motorcycle,Male,41,2021-01-31
2021-0014,1,2021-02-02,00:50:00,0,2021-02-02 00:50:00,19:59:17,21.7,,85.8,SAN MARTIN AV. Y NOGOYA,AVENIDA,SAN MARTIN AV.,,NOGOYA,SAN MARTIN AV. y NOGOYA,15,-58.48328708,-34.59779521,Pedestrian-Car,Pedestrian,Car,2021-0014,2021-02-02,2021,2,2,Pedestrian,Pedestrian,Male,28,2021-02-18
2021-0015,1,2021-02-06,03:05:00,3,2021-02-06 03:05:00,19:55:56,24.9,,1.8,SAN MARTIN AV. Y TINOGASTA,AVENIDA,SAN MARTIN AV.,,TINOGASTA,SAN MARTIN AV. y TINOGASTA,15,-58.49018543,-34.59724990,Motorcycle-OBJETO FIJO,Motorcycle,Fixed Object,2021-0015,2021-02-06,2021,2,6,Driver,Motorcycle,Male,26,2021-02-06
2021-0016,1,2021-02-14,05:50:00,5,2021-02-14 05:50:00,19:48:08,23.3,rain,60.9,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y DE LA TORRE, LISANDRO",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",,"DE LA TORRE, LISANDRO","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y DE LA TORRE, LISANDRO",8,-58.47230127,-34.68482689,Car-OBJETO FIJO,Car,Fixed Object,2021-0016,2021-02-14,2021,2,14,Driver,Car,Male,22,2021-02-14
2021-0017,1,2021-02-17,04:10:00,4,2021-02-17 04:10:00,19:44:27,22.1,rain,57.6,SALTA Y CASEROS AV.,AVENIDA,SALTA,,CASEROS AV.,SALTA y CASEROS AV.,1,-58.38262614,-34.63168269,Motorcycle-Passengers,Motorcycle,Passengers,2021-0017,2021-02-17,2021,2,17,Driver,Motorcycle,Male,33,2021-02-17
2021-0018,1,2021-02-20,19:00:00,19,2021-02-20 19:00:00,19:41:06,21.4,,3.3,"JAURES, JEAN Y PERON, JUAN DOMINGO, TTE. GENERAL",CALLE,"JAURES, JEAN",,"PERON, JUAN DOMINGO, TTE. GENERAL","JAURES, JEAN y PERON, JUAN DOMINGO, TTE. GENERAL",3,-58.41047268,-34.60793518,Pedestrian-Car,Pedestrian,Car,2021-0018,2021-02-20,2021,2,20,Pedestrian,Pedestrian,Male,36,2021-03-08
2021-0019,1,2021-02-21,01:20:00,1,2021-02-21 01:20:00,19:40:14,24.7,,21.1,"TRIUNVIRATO AV. Y LARRALDE, CRISOLOGO AV.",AVENIDA,TRIUNVIRATO AV.,,"LARRALDE, CRISOLOGO AV.","TRIUNVIRATO AV. y LARRALDE, CRISOLOGO AV.",12,-58.49659234,-34.56353635,Motorcycle-OBJETO FIJO,Motorcycle,Fixed Object,2021-0019,2021-02-21,2021,2,21,Driver,Motorcycle,Male,30,2021-02-21
2021-0020,1,2021-02-21,15:00:00,15,2021-02-21 15:00:00,19:40:00,24.3,,26.0,POTOSI Y GASCON,CALLE,POTOSI,,GASCON,POTOSI y GASCON,5,-58.42462955,-34.60727189,Pedestrian-Cargo Vehicle,Pedestrian,Cargo Vehicle,2021-0020,2021-02-21,2021,2,21,Pedestrian,Pedestrian,Female,42,2021-02-21
2021-0021,1,2021-02-26,05:30:00,5,2021-02-26 05:30:00,19:33:53,26.5,,6.6,"YRIGOYEN, HIPOLITO Y  24 DE NOVIEMBRE",CALLE,"YRIGOYEN, HIPOLITO",,24 DE NOVIEMBRE,"YRIGOYEN, HIPOLITO y 24 DE NOVIEMBRE",3,-58.41168345,-34.61185625,Motorcycle-OBJETO FIJO,Motorcycle,Fixed Object,2021-0021,2021-02-26,2021,2,26,Driver,Motorcycle,Male,39,2021-03-04
2021-0022,1,2021-02-28,12:00:00,12,2021-02-28 12:00:00,19:31:29,25.4,,68.1,DEL LIBERTADOR AV. Y ROOSEVELT FRANKLIN D.,AVENIDA,DEL LIBERTADOR AV.,,ROOSEVELT FRANKLIN D.,DEL LIBERTADOR AV. y ROOSEVELT FRANKLIN D.,13,-58.45157681,-34.55217303,Passengers-No Data,Passengers,No Data,2021-0022,2021-02-28,2021,2,28,Passenger_Companion,Passengers,Male,68,2021-03-06
2021-0023,1,2021-03-01,09:20:00,9,2021-03-01 09:20:00,,,,,"AU BUENOS AIRES LA PLATA  KM 4,5",AUTOPISTA,AUTOPISTA BUENOS AIRES - LA PLATA,,,,4,.,.,Motorcycle-Cargo Vehicle,Motorcycle,Cargo Vehicle,2021-0023,2021-03-01,2021,3,1,Driver,Motorcycle,Male,24,2021-03-01
2021-0024,1,2021-03-03,16:30:00,16,2021-03-03 16:30:00,19:27:54,25.6,,50.1,"PERON, EVA AV. y PIEDRA BUENA AV",AVENIDA,"PERON, EVA AV.",,PIEDRA BUENA AV.,"PERON, EVA AV. y PIEDRA BUENA AV.",9,-58.49573651,-34.67006054,Bicycle-Cargo Vehicle,Bicycle,Cargo Vehicle,2021-0024,2021-03-03,2021,3,3,Cyclist,Bicycle,Male,5,2021-03-03
2021-0025,1,2021-03-11,03:45:00,3,2021-03-11 03:45:00,19:17:11,25.5,,59.1,"PAZ, GRAL. AV. y DELLEPIANE, LUIS, TTE. GRAL",GRAL PAZ,"PAZ, GRAL. AV.",,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,"PAZ, GRAL. AV. y AUTOPISTA DELLEPIANE LUIS TTE. GRAL.",8,-58.48695354,-34.68795245,Motorcycle-Other Vehicles,Motorcycle,Other,2021-0025,2021-03-11,2021,3,11,Driver,Motorcycle,Male,37,2021-03-11
2021-0026,1,2021-03-15,02:35:00,2,2021-03-15 02:35:00,19:11:15,23.4,rain,73.3,"AU FRONDIZI ALTURA QUINQUELA MARTIN, BENITO",AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,,"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y QUINQUELA MARTIN, BENITO",4,-58.37562539,-34.64449357,Motorcycle-OBJETO FIJO,Motorcycle,Fixed Object,2021-0026,2021-03-15,2021,3,15,Driver,Motorcycle,Male,36,2021-03-15
2021-0027,1,2021-03-16,15:30:00,15,2021-03-16 15:30:00,19:10:20,22.4,rain,84.3,"PAZ, GRAL. AV. y DONADO",GRAL PAZ,"PAZ, GRAL. AV.",,DONADO,"PAZ, GRAL. AV. y DONADO",12,-58.49491054,-34.54795581,Motorcycle-Cargo Vehicle,Motorcycle,Cargo Vehicle,2021-0027,2021-03-16,2021,3,16,Driver,Motorcycle,Female,19,2021-03-16
2021-0028,1,2021-03-29,17:20:00,17,2021-03-29 17:20:00,18:52:08,20.1,,59.0,"COREA AV. y TORRES Y TENORIO, PRES",AVENIDA,COREA AV.,,"TORRES Y TENORIO, PRES.","COREA AV. y TORRES Y TENORIO, PRES.",7,-58.44147621,-34.64357704,Pedestrian-Passengers,Pedestrian,Passengers,2021-0028,2021-03-29,2021,3,29,Pedestrian,Pedestrian,Male,42,2021-03-29
2021-0029,1,2021-03-31,18:05:00,18,2021-03-31 18:05:00,18:49:30,19.9,,29.7,"FALCON, RAMON L., CNEL. Y SAN PEDRITO AV.",AVENIDA,"FALCON, RAMON L.,CNEL.",,SAN PEDRITO AV.,"FALCON, RAMON L.,CNEL. y SAN PEDRITO AV.",7,-58.46899119,-34.63215432,Car-Car,Car,Car,2021-0029,2021-03-31,2021,3,31,Driver,Car,Male,26,2021-04-02
2021-0030,1,2021-04-03,18:30:00,18,2021-04-03 18:30:00,18:45:05,21.3,,23.5,FINOCHIETTO ENRIQUE DR. 1623,CALLE,FINOCHIETTO ENRIQUE DR.,1623.0,,FINOCHIETTO ENRIQUE DR. 1623,4,-58.38685612,-34.63455776,Pedestrian-Passengers,Pedestrian,Passengers,2021-0030,2021-04-03,2021,4,3,Pedestrian,Pedestrian,Male,36,2021-04-07
2021-0031,1,2021-04-07,10:29:00,10,2021-04-07 10:29:00,18:39:43,24.6,,5.8,9 DE JULIO AV. E INDEPENDENCIA AV.,AVENIDA,9 DE JULIO AV.,,INDEPENDENCIA AV.,9 DE JULIO AV. e INDEPENDENCIA AV.,1,-58.38113667,-34.61765323,Pedestrian-Cargo Vehicle,Pedestrian,Cargo Vehicle,2021-0031,2021-04-07,2021,4,7,Pedestrian,Pedestrian,Female,68,2021-04-11
2021-0032,1,2021-04-10,19:55:00,19,2021-04-10 19:55:00,18:36:05,21.4,rain,98.5,"AU CANTILO Y GUIRALDES, INT.",AUTOPISTA,"CANTILO, INT.",,"GUIRALDES, INT.","CANTILO, INT. y GUIRALDES, INT.",13,-58.44112678,-34.54538956,Pedestrian-Motorcycle,Pedestrian,Motorcycle,2021-0032,2021-04-10,2021,4,10,Pedestrian,Pedestrian,Male,60,2021-04-29
2021-0033,1,2021-04-14,17:50:00,17,2021-04-14 17:50:00,18:30:47,20.2,,7.1,AU 25 DE MAYO ALTURA BAJADA BOEDO AV.,AUTOPISTA,AUTOPISTA 25 DE MAYO,,,AUTOPISTA 25 DE MAYO y BOEDO AV.,5,-58.41595919,-34.62743346,Car-OBJETO FIJO,Car,Fixed Object,2021-0033,2021-04-14,2021,4,14,Driver,Car,Male,33,2021-04-14
2021-0034,1,2021-04-19,14:40:00,14,2021-04-19 14:40:00,18:24:33,21.1,,16.2,"ALCORTA, AMANCIO AV. y ZAVALETA",AVENIDA,"ALCORTA, AMANCIO AV.",,ZAVALETA,"ALCORTA, AMANCIO AV. y ZAVALETA",4,-58.40184094,-34.64546845,Motorcycle-Cargo Vehicle,Motorcycle,Cargo Vehicle,2021-0034,2021-04-19,2021,4,19,Passenger_Companion,Motorcycle,Female,26,2021-04-19
2021-0035,1,2021-05-03,09:20:00,9,2021-05-03 09:20:00,18:09:25,20.5,rain,73.1,"JANER, ANA MARIA Y LAFUENTE AV.",AVENIDA,"JANER, ANA MARIA",,LAFUENTE AV.,"JANER, ANA MARIA y LAFUENTE AV.",8,-58.44642231,-34.65679806,Motorcycle-Cargo Vehicle,Motorcycle,Cargo Vehicle,2021-0035,2021-05-03,2021,5,3,Driver,Motorcycle,Male,24,2021-05-03
2021-0036,1,2021-05-09,06:00:00,6,2021-05-09 06:00:00,18:04:22,15.1,,67.2,"PAZ, GRAL. AV. Y MOSCONI GENERAL AV.",GRAL PAZ,"PAZ, GRAL. AV.",,MOSCONI GENERAL AV.,"PAZ, GRAL. AV. y MOSCONI GENERAL AV.",11,-58.52340614,-34.59798754,Motorcycle-OBJETO FIJO,Motorcycle,Fixed Object,2021-0036,2021-05-09,2021,5,9,Driver,Motorcycle,Male,36,2021-05-09
2021-0037,1,2021-05-11,07:10:00,7,2021-05-11 07:10:00,18:02:33,11.9,,12.6,"MONROE Y BALBIN, RICARDO, DR. AV.",AVENIDA,MONROE,,"BALBIN, RICARDO, DR. AV.","MONROE y BALBIN, RICARDO, DR. AV.",13,-58.46649069,-34.56219075,Pedestrian-Passengers,Pedestrian,Passengers,2021-0037,2021-05-11,2021,5,11,Pedestrian,Pedestrian,Female,58,2021-05-11
2021-0038,1,2021-05-14,11:40:00,11,2021-05-14 11:40:00,18:00:04,13.6,,33.1,"JUSTO, JUAN B. AV. Y SANTA FE AV.",AVENIDA,"JUSTO, JUAN B. AV.",,SANTA FE AV.,"JUSTO, JUAN B. AV. y SANTA FE AV.",14,-58.42653328,-34.57816791,Motorcycle-Cargo Vehicle,Motorcycle,Cargo Vehicle,2021-0038,2021-05-14,2021,5,14,Driver,Motorcycle,Female,44,2021-05-14
2021-0039,1,2021-05-15,12:09:00,12,2021-05-15 12:09:00,17:59:30,12.5,,55.3,"OLIDEN Y ALBERDI, JUAN BAUTISTA AV.",AVENIDA,OLIDEN,,"ALBERDI, JUAN BAUTISTA AV.","OLIDEN y ALBERDI, JUAN BAUTISTA AV.",9,-58.50407099,-34.65303372,Bicycle-Car,Bicycle,Car,2021-0039,2021-05-15,2021,5,15,Cyclist,Bicycle,Male,86,2021-06-05
2021-0040,1,2021-05-20,05:50:00,5,2021-05-20 05:50:00,17:56:22,14.8,rain,74.4,"PAZ, GRAL. AV. Y DEL LIBERTADOR AV.",GRAL PAZ,"PAZ, GRAL. AV.",,DEL LIBERTADOR AV.,"PAZ, GRAL. AV. y DEL LIBERTADOR AV.",13,-58.46743471,-34.53476874,Motorcycle-Car,Motorcycle,Car,2021-0040,2021-05-20,2021,5,20,Driver,Motorcycle,Male,27,2021-05-20
2021-0041,1,2021-05-20,08:30:00,8,2021-05-20 08:30:00,17:56:02,14.7,rain,72.8,DEL LIBERTADOR AV. Y CASARES AV.,AVENIDA,DEL LIBERTADOR AV.,,CASARES AV.,DEL LIBERTADOR AV. y CASARES AV.,14,-58.40986646,-34.57728060,Pedestrian-Passengers,Pedestrian,Passengers,2021-0041,2021-05-20,2021,5,20,Pedestrian,Pedestrian,Male,75,2021-05-20
2021-0042,1,2021-05-21,05:00:00,5,2021-05-21 05:00:00,17:55:46,14.3,rain,96.1,RIVADAVIA AV. 10900,AVENIDA,RIVADAVIA AV.,10900.0,,RIVADAVIA AV. 10900,9,-58.51739138,-34.63931792,Pedestrian-Passengers,Pedestrian,Passengers,2021-0042,2021-05-21,2021,5,21,Pedestrian,Pedestrian,Male,39,2021-05-21
2021-0043,1,2021-05-22,18:26:00,18,2021-05-22 18:26:00,17:55:08,13.7,rain,98.9,"ALBERDI, JUAN BAUTISTA AV. Y PILAR",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",,PILAR,"ALBERDI, JUAN BAUTISTA AV. y PILAR",9,-58.50719962,-34.65556223,Pedestrian-Car,Pedestrian,Car,2021-0043,2021-05-22,2021,5,22,Pedestrian,Pedestrian,Male,50,2021-05-22
2021-0044,1,2021-05-25,02:00:00,2,2021-05-25 02:00:00,17:53:30,13.4,,10.4,"PERON, EVA AV. Y ACOSTA, MARIANO",AVENIDA,"PERON, EVA AV.",,"ACOSTA, MARIANO","PERON, EVA AV. y ACOSTA, MARIANO",9,-58.46712311,-34.64600222,Motorcycle-OBJETO FIJO,Motorcycle,Fixed Object,2021-0044,2021-05-25,2021,5,25,Passenger_Companion,Motorcycle,Male,21,2021-05-25
2021-0045,1,2021-05-26,17:24:00,17,2021-05-26 17:24:00,17:52:42,13.8,,32.1,AU FRONDIZI Y SUAREZ AV.,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y SUAREZ AV.,4,-58.37709334,-34.64035082,MULTIPLE,Motorcycle,Multiple,2021-0045,2021-05-26,2021,5,26,Driver,Motorcycle,Male,22,2021-05-26
2021-0046,1,2021-05-31,02:00:00,2,2021-05-31 02:00:00,17:51:20,15.2,,59.4,EL CANO AV. Y GUZMAN AV.,AVENIDA,ELCANO AV.,,GUZMAN AV.,ELCANO AV. y GUZMAN AV.,15,-58.46033141,-34.58569883,Car-OBJETO FIJO,Car,Fixed Object,2021-0046,2021-05-31,2021,5,31,Passenger_Companion,Car,Male,20,2021-05-31
2021-0047,1,2021-06-02,16:00:00,16,2021-06-02 16:00:00,17:50:28,13.7,,36.8,"VEDIA, AGUSTIN DE Y RABANAL, FRANCISCO, INTENDENTE AV.",AVENIDA,"VEDIA, AGUSTIN DE",,"RABANAL, FRANCISCO, INTENDENTE AV.","VEDIA, AGUSTIN DE y RABANAL, FRANCISCO, INTENDENTE AV.",4,-58.42190745,-34.65633192,Motorcycle-Car,Motorcycle,Car,2021-0047,2021-06-02,2021,6,2,Driver,Motorcycle,Male,59,2021-06-02
2021-0048,1,2021-06-03,09:58:00,9,2021-06-03 09:58:00,17:50:43,13.5,,49.5,CAPDEVILLA Y CONGRESO AV.,AVENIDA,CAPDEVILA,,CONGRESO AV.,CAPDEVILA y CONGRESO AV.,12,-58.49026573,-34.56981410,Bicycle-Car,Bicycle,Car,2021-0048,2021-06-03,2021,6,3,Cyclist,Bicycle,Male,44,2021-06-23
2021-0049,1,2021-06-03,20:30:00,20,2021-06-03 20:30:00,17:50:20,13.0,,48.7,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4000",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",4000.0,,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4000",8,-58.45410344,-34.66902702,Car-Car,Car,Car,2021-0049,2021-06-03,2021,6,3,Driver,Car,Male,74,2021-06-03
2021-0050,1,2021-06-10,13:30:00,13,2021-06-10 13:30:00,17:49:42,15.9,,48.7,DEL LIBERTADOR AV. 5958,AVENIDA,DEL LIBERTADOR AV.,5958.0,,DEL LIBERTADOR AV. 5958,13,-58.44751621,-34.55719892,Motorcycle-Passengers,Motorcycle,Passengers,2021-0050,2021-06-10,2021,6,10,Driver,Motorcycle,Male,56,2021-06-10
2021-0051,1,2021-06-15,19:20:00,19,2021-06-15 19:20:00,17:49:28,8.8,,32.1,27 DE FEBRERO AV. Y EREZCANO AV.,AVENIDA,27 DE FEBRERO AV.,,EREZCANO AV.,27 DE FEBRERO AV. y EREZCANO AV.,4,-58.42040352,-34.66005171,Pedestrian-Cargo Vehicle,Pedestrian,Cargo Vehicle,2021-0051,2021-06-15,2021,6,15,Pedestrian,Pedestrian,Male,73,2021-06-16
2021-0052,1,2021-06-20,05:40:00,5,2021-06-20 05:40:00,17:50:29,7.5,,24.8,"PAZ, GRAL. AV. 14723",GRAL PAZ,"PAZ, GRAL. AV.",14723.0,,"PAZ, GRAL. AV. 14723",8,-58.49530249,-34.68010798,Motorcycle-OBJETO FIJO,Motorcycle,Fixed Object,2021-0052,2021-06-20,2021,6,20,Passenger_Companion,Motorcycle,Female,19,2021-06-20
2021-0053,1,2021-06-20,12:00:00,12,2021-06-20 12:00:00,17:50:30,8.8,,21.3,CORRIENTES AV. 5783,AVENIDA,CORRIENTES AV.,5783.0,,CORRIENTES AV. 5783,15,-58.44399875,-34.59477360,Pedestrian-Bicycle,Pedestrian,Bicycle,2021-0053,2021-06-20,2021,6,20,Pedestrian,Pedestrian,Male,58,2021-06-30
2021-0054,1,2021-06-22,14:44:00,14,2021-06-22 14:44:00,17:50:44,12.8,,54.4,TABARE Y EREZCANO,CALLE,TABARE,,EREZCANO,TABARE y EREZCANO,4,-58.42759813,-34.65463857,Motorcycle-Cargo Vehicle,Motorcycle,Cargo Vehicle,2021-0054,2021-06-22,2021,6,22,Driver,Motorcycle,Male,41,2021-06-22
2021-0055,1,2021-06-29,12:20:00,12,2021-06-29 12:20:00,17:53:06,8.2,,92.7,CORRIENTES AV. Y PUEYRREDOR AV.,AVENIDA,CORRIENTES AV.,,PUEYRREDON AV.,CORRIENTES AV. y PUEYRREDON AV.,3,-58.40547222,-34.60456293,Motorcycle-Cargo Vehicle,Motorcycle,Cargo Vehicle,2021-0055,2021-06-29,2021,6,29,Passenger_Companion,Motorcycle,Male,47,2021-06-29
2021-0056,1,2021-07-09,23:25:00,23,2021-07-09 23:25:00,17:57:54,17.4,,59.0,"CORRALES Y MORENO, PERITO AV.",AVENIDA,CORRALES,,"MORENO, PERITO AV.","CORRALES y MORENO, PERITO AV.",4,-58.42473018,-34.65008280,Bicycle-Car,Bicycle,Car,2021-0056,2021-07-09,2021,7,9,Cyclist,Bicycle,Male,60,2021-07-09
2021-0057,1,2021-07-10,23:30:00,23,2021-07-10 23:30:00,17:58:31,15.6,,55.3,"AU ILLIA KM 3.2, ALTURA CABINAS DE PEAJE",AUTOPISTA,AUTOPISTA ARTURO ILLIA,,,AUTOPISTA  ARTURO ILLIA (CABINA DE PEAJE),2,-58.39257023,-34.57563957,Car-OBJETO FIJO,Car,Fixed Object,2021-0057,2021-07-10,2021,7,10,Driver,Car,Male,46,2021-07-10
2021-0058,1,2021-07-21,00:40:00,0,2021-07-21 00:40:00,18:05:54,12.0,,39.3,AV. GRAL. PAZ Y VEDIA,GRAL PAZ,"PAZ, GRAL. AV.",,VEDIA,"PAZ, GRAL. AV. y VEDIA",12,-58.48941042,-34.54596153,Pedestrian-Car,Pedestrian,Car,2021-0058,2021-07-21,2021,7,21,Pedestrian,Pedestrian,Male,24,2021-07-21
2021-0059,1,2021-07-22,01:20:00,1,2021-07-22 01:20:00,18:06:01,12.8,,58.7,"GARAY, JUAN DE AV. 2269",AVENIDA,"GARAY, JUAN DE AV.",2269.0,,"GARAY, JUAN DE AV. 2269",3,-58.39640740,-34.62783085,Car-OBJETO FIJO,Car,Fixed Object,2021-0059,2021-07-22,2021,7,22,Passenger_Companion,Car,Female,44,2021-07-22
2021-0060,1,2021-07-22,12:30:00,12,2021-07-22 12:30:00,18:06:09,12.8,,58.1,"SALGUERO, JERONIMO Y RIVADAVIA AV.",AVENIDA,"SALGUERO, JERONIMO",,RIVADAVIA AV.,"SALGUERO, JERONIMO y RIVADAVIA AV.",5,-58.41971993,-34.61112240,Pedestrian-Passengers,Pedestrian,Passengers,2021-0060,2021-07-22,2021,7,22,Pedestrian,Pedestrian,Female,80,2021-07-22
2021-0061,1,2021-07-24,09:15:00,9,2021-07-24 09:15:00,18:07:24,14.3,rain,92.5,"MORENO, PERITO AV. Y ALCORTA, AMANCIO AV.",AVENIDA,"MORENO, PERITO AV.",,"ALCORTA, AMANCIO AV.","MORENO, PERITO AV. y ALCORTA, AMANCIO AV.",4,-58.40544588,-34.65012801,Pedestrian-Cargo Vehicle,Pedestrian,Cargo Vehicle,2021-0061,2021-07-24,2021,7,24,Pedestrian,Pedestrian,Female,55,2021-07-24
2021-0062,1,2021-07-27,07:16:00,7,2021-07-27 07:16:00,18:09:34,8.0,,50.4,LA PLATA AV. 2723,AVENIDA,LA PLATA AV.,2723.0,,LA PLATA AV. 2723,4,-58.42003882,-34.64645957,Car-Cargo Vehicle,Car,Cargo Vehicle,2021-0062,2021-07-27,2021,7,27,Driver,Car,Male,73,2021-07-27
2021-0063,1,2021-08-02,04:40:00,4,2021-08-02 04:40:00,18:14:06,9.8,,66.8,"ALBERDI, JUAN BAUTISTA AV. 2906",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",2906.0,,"ALBERDI, JUAN BAUTISTA AV. 2906",7,-58.46851293,-34.63348678,Car-Car,Car,Car,2021-0063,2021-08-02,2021,8,2,Passenger_Companion,Car,Female,31,2021-08-02
2021-0064,1,2021-08-02,20:00:00,20,2021-08-02 20:00:00,18:14:18,9.9,,66.3,"PAZ, GRAL. AV. Y TONELERO",GRAL PAZ,"PAZ, GRAL. AV.",,TONELERO,"PAZ, GRAL. AV. y TONELERO",9,-58.52931141,-34.65422917,Pedestrian-Cargo Vehicle,Pedestrian,Cargo Vehicle,2021-0064,2021-08-02,2021,8,2,Pedestrian,Pedestrian,Male,37,2021-08-03
2021-0065,1,2021-08-06,08:30:00,8,2021-08-06 08:30:00,18:16:51,14.8,,21.3,Av. SAN JUAN Y AV. LA PLATA,AVENIDA,SAN JUAN AV.,,LA PLATA AV.,SAN JUAN AV. y LA PLATA AV.,6,-58.42675754,-34.62699730,Pedestrian-Passengers,Pedestrian,Passengers,2021-0065,2021-08-06,2021,8,6,Pedestrian,Pedestrian,Female,63,2021-08-10
2021-0066,1,2021-08-06,20:00:00,20,2021-08-06 20:00:00,18:17:17,15.5,,18.9,Av. LOPE DE VEGA Y AV. GRAL. PAZ,AVENIDA,LOPE DE VEGA AV.,,"PAZ, GRAL. AV.","LOPE DE VEGA AV. y PAZ, GRAL. AV.",11,-58.52933723,-34.61098186,Pedestrian-Passengers,Pedestrian,Passengers,2021-0066,2021-08-06,2021,8,6,Pedestrian,Pedestrian,Male,59,2021-08-09
2021-0067,1,2021-08-08,09:29:00,9,2021-08-08 09:29:00,18:18:07,12.2,rain,88.6,"AU FRONDIZI KM 2,9 (ALTURA BRASIL)",AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y BRASIL,1,-58.37910943,-34.62764718,Motorcycle-OBJETO FIJO,Motorcycle,Fixed Object,2021-0067,2021-08-08,2021,8,8,Driver,Motorcycle,Male,27,2021-08-08
2021-0068,1,2021-08-15,06:10:00,6,2021-08-15 06:10:00,18:23:49,10.2,,63.8,"BEIRO, FRANCISCO AV. 5071",AVENIDA,"BEIRO, FRANCISCO AV.",5071.0,,"BEIRO, FRANCISCO AV. 5071",11,-58.52161176,-34.61164474,Motorcycle-OBJETO FIJO,Motorcycle,Fixed Object,2021-0068,2021-08-15,2021,8,15,Driver,Motorcycle,Male,39,2021-08-15
2021-0069,1,2021-08-20,17:15:00,17,2021-08-20 17:15:00,18:27:02,15.9,,42.1,AV. SANTA FE 3428,AVENIDA,SANTA FE AV.,3428.0,,SANTA FE AV. 3428,14,-58.41354692,-34.58697680,Pedestrian-Car,Pedestrian,Car,2021-0069,2021-08-20,2021,8,20,Pedestrian,Pedestrian,Male,17,2021-08-21
2021-0070,1,2021-08-28,08:30:00,8,2021-08-28 08:30:00,18:32:47,14.2,,45.7,"CHILAVERT, MARTINIANO, CORONEL Y VARELA AV.",AVENIDA,"CHILAVERT, MARTINIANO, CORONEL",,VARELA AV.,"CHILAVERT, MARTINIANO, CORONEL y VARELA AV.",8,-58.43960781,-34.65470804,Motorcycle-Cargo Vehicle,Motorcycle,Cargo Vehicle,2021-0070,2021-08-28,2021,8,28,Driver,Motorcycle,Male,31,2021-08-28
2021-0071,1,2021-08-31,16:00:00,16,2021-08-31 16:00:00,18:34:50,19.7,,60.4,SAN LUIS 2730,CALLE,SAN LUIS,2730.0,,SAN LUIS 2730,3,-58.40454610,-34.60003693,Pedestrian-Motorcycle,Pedestrian,Motorcycle,2021-0071,2021-08-31,2021,8,31,Pedestrian,Pedestrian,Male,88,2021-09-01
2021-0072,1,2021-09-01,19:10:00,19,2021-09-01 19:10:00,18:35:29,17.7,rain,95.6,CALLAO AV. Y PARAGUAY,AVENIDA,CALLAO AV.,,PARAGUAY,CALLAO AV. y PARAGUAY,2,-58.39303911,-34.59871111,Pedestrian-Car,Pedestrian,Car,2021-0072,2021-09-01,2021,9,1,Pedestrian,Pedestrian,Female,57,2021-09-01
2021-0073,1,2021-09-18,12:20:00,12,2021-09-18 12:20:00,18:47:30,17.0,,37.3,"DEL LIBERTADOR AV. Y AGOTE, LUIS DR.",AVENIDA,DEL LIBERTADOR AV.,,"AGOTE, LUIS DR.","DEL LIBERTADOR AV. y AGOTE, LUIS DR.",2,-58.39391034,-34.58405348,Bicycle-Car,Bicycle,Car,2021-0073,2021-09-18,2021,9,18,Cyclist,Bicycle,Female,76,2021-09-18
